if_symptom,then_suggest,support,confidence,lift
"knee_r_exam_creps_right, sex_female","knee_l_duration_val, knee_r_duration_val, knee_present",0.16083916083916083,0.8214285714285714,2.4992401215805473
"medication_ongoing, lumbar_exam_tenderness, gas","tongue_sama, lumbar_present",0.16783216783216784,0.888888888888889,2.4923747276688455
"lumbar_duration_val, nidra_disturbed","tongue_sama, lumbar_present",0.11188811188811189,0.8888888888888888,2.492374727668845
"medication_ongoing, knee_r_duration_val, urine_normal","knee_l_duration_val, knee_present",0.20279720279720279,0.90625,2.4921875
"knee_l_duration_val, comorb_other","knee_r_duration_val, knee_present",0.16783216783216784,0.9230769230769231,2.4905660377358494
"tongue_sama, knee_l_duration_val",knee_r_duration_val,0.2517482517482518,0.9230769230769232,2.4905660377358494
"medication_ongoing, knee_l_exam_rom, knee_l_exam_tenderness_knee","knee_l_duration_val, knee_r_duration_val, knee_present",0.1258741258741259,0.8181818181818182,2.4893617021276597
"tongue_sama, medication_ongoing, knee_r_morning_stiffness",knee_l_duration_val,0.13286713286713286,0.9047619047619048,2.488095238095238
"tongue_sama, knee_l_duration_val, sex_female","medication_ongoing, knee_r_duration_val",0.16083916083916083,0.8518518518518519,2.486016628873772
"knee_r_exam_creps_right, knee_r_duration_val, knee_present, urine_normal","knee_l_duration_val, medication_ongoing",0.13986013986013987,0.8333333333333334,2.482638888888889
"knee_r_exam_creps_right, tongue_sama, knee_r_duration_val, knee_l_exam_creps_left, urine_normal","knee_l_duration_val, medication_ongoing, knee_present",0.1048951048951049,0.8333333333333333,2.4826388888888884
"tongue_sama, knee_l_duration_val, medication_ongoing, sex_female","knee_r_duration_val, knee_present",0.16083916083916083,0.92,2.4822641509433963
"knee_l_duration_val, knee_r_exam_tenderness_knee, knee_present, knee_r_exam_creps_right, knee_l_exam_tenderness_knee","medication_ongoing, knee_r_duration_val",0.11888111888111888,0.85,2.480612244897959
"knee_r_exam_creps_right, knee_l_exam_creps_left, sex_female, knee_present","knee_l_duration_val, knee_r_duration_val",0.15384615384615385,0.8148148148148149,2.4791174152876283
"knee_r_exam_creps_right, medication_ongoing, sex_female, knee_l_exam_tenderness_knee",knee_l_duration_val,0.1258741258741259,0.9,2.475
"knee_l_exam_tenderness_knee, lumbar_exam_tenderness, knee_present","tongue_sama, lumbar_present",0.1048951048951049,0.8823529411764706,2.4740484429065743
"knee_l_duration_val, sex_female, knee_present, knee_l_exam_tenderness_knee",knee_r_duration_val,0.15384615384615385,0.9166666666666666,2.4732704402515724
"knee_r_duration_val, knee_present","knee_l_duration_val, medication_ongoing",0.3076923076923077,0.8301886792452831,2.4732704402515724
"knee_l_duration_val, surgery_other","medication_ongoing, knee_r_duration_val",0.15384615384615385,0.8461538461538461,2.4693877551020407
"medication_ongoing, knee_r_duration_val","knee_l_duration_val, knee_present",0.3076923076923077,0.8979591836734694,2.4693877551020407
"knee_l_duration_val, urine_normal, stool_satisfactory",knee_r_duration_val,0.14685314685314685,0.9130434782608696,2.4634946677604597
"knee_r_exam_tenderness_knee, medication_ongoing, knee_present, knee_r_exam_creps_right, knee_l_exam_creps_left, knee_l_exam_tenderness_knee","knee_l_duration_val, knee_r_duration_val",0.11888111888111888,0.8095238095238095,2.463019250253293
"knee_r_duration_val, urine_normal, stool_satisfactory","knee_l_duration_val, medication_ongoing",0.13286713286713286,0.8260869565217391,2.461050724637681
"knee_l_exam_creps_left, knee_r_duration_val, knee_present, knee_r_exam_rom",knee_l_duration_val,0.11888111888111888,0.8947368421052632,2.4605263157894735
"tongue_sama, stool_unsatisfactory, knee_l_duration_val","medication_ongoing, knee_r_duration_val",0.11188811188811189,0.8421052631578948,2.457572502685285
"knee_present, knee_r_exam_rom","knee_l_duration_val, knee_r_duration_val",0.14685314685314685,0.8076923076923076,2.457446808510638
"knee_l_exam_creps_left, knee_l_duration_val, medication_ongoing, sex_female","knee_r_duration_val, knee_present",0.13986013986013987,0.9090909090909091,2.452830188679245
"tongue_sama, knee_l_duration_val, knee_present, knee_l_exam_creps_left","medication_ongoing, knee_r_duration_val",0.14685314685314685,0.84,2.4514285714285715
"knee_l_exam_creps_left, knee_l_duration_val",knee_r_duration_val,0.20279720279720279,0.90625,2.4451650943396226
"knee_r_duration_val, knee_present, comorb_other",knee_l_duration_val,0.16783216783216784,0.888888888888889,2.4444444444444446
"knee_r_duration_val, knee_present, urine_normal",knee_l_duration_val,0.22377622377622378,0.8888888888888888,2.444444444444444
"knee_l_exam_creps_left, knee_l_duration_val, medication_ongoing, urine_normal","knee_r_duration_val, knee_present",0.13286713286713286,0.9047619047619048,2.44115004492363
knee_l_duration_val,"knee_r_duration_val, knee_present",0.32867132867132864,0.9038461538461537,2.438679245283019
knee_r_duration_val,"knee_l_duration_val, knee_present",0.32867132867132864,0.8867924528301886,2.4386792452830184
"knee_l_exam_rom, knee_r_exam_rom","knee_l_duration_val, medication_ongoing, knee_present",0.1258741258741259,0.8181818181818182,2.4375
"knee_r_exam_creps_right, knee_r_duration_val","knee_l_duration_val, medication_ongoing, knee_present",0.1888111888111888,0.8181818181818181,2.4374999999999996
"tongue_sama, knee_l_exam_creps_left, knee_r_duration_val",knee_l_duration_val,0.16083916083916083,0.8846153846153846,2.4326923076923075
"knee_r_exam_creps_right, knee_l_exam_tenderness_knee, knee_l_exam_rom","medication_ongoing, knee_r_duration_val, knee_present",0.1048951048951049,0.8333333333333333,2.431972789115646
"knee_l_duration_val, sex_female, knee_present, knee_l_exam_tenderness_knee","medication_ongoing, knee_r_duration_val",0.13986013986013987,0.8333333333333334,2.431972789115646
"knee_r_exam_creps_right, knee_l_exam_tenderness_knee, urine_normal",knee_r_duration_val,0.1258741258741259,0.9,2.428301886792453
"knee_l_morning_stiffness, knee_r_morning_stiffness","knee_l_duration_val, medication_ongoing",0.15384615384615385,0.8148148148148149,2.427469135802469
"medication_ongoing, lumbar_duration_val, stool_satisfactory","lumbar_present, urine_normal",0.1048951048951049,0.8823529411764706,2.426470588235294
"knee_l_exam_creps_left, knee_r_duration_val","medication_ongoing, knee_l_duration_val",0.18181818181818182,0.8125,2.4205729166666665
"medication_ongoing, knee_l_morning_stiffness, knee_r_morning_stiffness","knee_l_duration_val, knee_present",0.15384615384615385,0.8800000000000001,2.4200000000000004
"knee_r_exam_creps_right, knee_r_diag_oa_knee","knee_r_duration_val, knee_present",0.11888111888111888,0.8947368421052632,2.414101290963257
"knee_l_exam_creps_left, knee_r_exam_tenderness_knee, knee_r_duration_val, knee_l_exam_tenderness_knee","knee_l_duration_val, medication_ongoing, knee_present",0.11888111888111888,0.8095238095238095,2.4117063492063493
"tongue_sama, knee_l_duration_val, knee_present, knee_l_exam_tenderness_knee","medication_ongoing, knee_r_duration_val",0.13286713286713286,0.8260869565217391,2.4108251996450756
"knee_present, knee_l_exam_rom",knee_l_duration_val,0.1958041958041958,0.875,2.40625
"knee_present, knee_r_exam_creps_right, knee_l_exam_creps_left, knee_r_duration_val, tongue_sama","knee_l_duration_val, medication_ongoing",0.14685314685314685,0.8076923076923076,2.4062499999999996
"medication_ongoing, knee_present, knee_r_duration_val, sex_female, urine_normal",knee_l_duration_val,0.14685314685314685,0.8749999999999999,2.4062499999999996
"gas, lumbar_diag_lumbar_spondylosis","tongue_sama, lumbar_present",0.1258741258741259,0.8571428571428572,2.403361344537815
"knee_r_duration_val, urine_normal","knee_l_duration_val, medication_ongoing",0.20279720279720279,0.8055555555555555,2.399884259259259
"urine_normal, knee_l_duration_val, knee_l_morning_stiffness, knee_present",knee_r_duration_val,0.11188811188811189,0.8888888888888888,2.39832285115304
"tongue_sama, knee_l_duration_val, urine_normal","knee_r_duration_val, knee_present",0.16783216783216784,0.888888888888889,2.39832285115304
"appetite_normal, medication_ongoing, knee_r_duration_val, knee_present",knee_l_duration_val,0.1888111888111888,0.8709677419354839,2.3951612903225805
"knee_l_duration_val, sex_female","medication_ongoing, knee_r_duration_val, knee_present",0.22377622377622378,0.8205128205128206,2.394557823129252
"knee_l_morning_stiffness, knee_l_exam_rom","medication_ongoing, sex_female, knee_present",0.1048951048951049,0.9375,2.3939732142857144
"knee_r_exam_creps_right, knee_l_exam_tenderness_knee, sex_female","knee_l_duration_val, knee_present",0.13986013986013987,0.8695652173913044,2.391304347826087
knee_l_morning_stiffness_duration,"medication_ongoing, knee_r_duration_val, knee_present",0.1258741258741259,0.8181818181818182,2.3877551020408165
"appetite_normal, knee_l_duration_val","medication_ongoing, knee_r_duration_val, knee_present",0.1888111888111888,0.8181818181818181,2.387755102040816
"knee_l_duration_val, surgery_other","knee_r_duration_val, knee_present",0.16083916083916083,0.8846153846153846,2.3867924528301887
"gas, lumbar_duration_val, lumbar_diag_lumbar_spondylosis","medication_ongoing, lumbar_present",0.11188811188811189,1.0,2.3833333333333333
"knee_r_exam_tenderness_knee, knee_r_duration_val, knee_present",knee_l_duration_val,0.18181818181818182,0.8666666666666667,2.3833333333333333
"lumbar_exam_tenderness, urine_normal, stool_satisfactory","tongue_sama, lumbar_present",0.11888111888111888,0.85,2.3833333333333333
"knee_r_exam_creps_right, knee_l_exam_creps_left, knee_r_diag_oa_knee, knee_l_diag_oa_knee",knee_r_duration_val,0.1048951048951049,0.8823529411764706,2.3806881243063263
knee_r_morning_stiffness,"medication_ongoing, knee_r_duration_val, knee_present",0.15384615384615385,0.8148148148148149,2.377928949357521
"medication_ongoing, knee_l_morning_stiffness, knee_l_morning_stiffness_duration","knee_l_duration_val, knee_present",0.13286713286713286,0.8636363636363635,2.3749999999999996
"knee_l_exam_creps_left, knee_l_duration_val, sex_female","knee_r_duration_val, knee_present",0.15384615384615385,0.8800000000000001,2.37433962264151
"knee_l_exam_creps_left, knee_l_duration_val","medication_ongoing, knee_r_duration_val, knee_present",0.18181818181818182,0.8125,2.371173469387755
"knee_l_duration_val, medication_ongoing, urine_normal",knee_r_duration_val,0.20279720279720279,0.8787878787878787,2.371069182389937
"medication_ongoing, knee_l_exam_rom",knee_l_duration_val,0.17482517482517482,0.8620689655172414,2.3706896551724137
"tongue_sama, stool_unsatisfactory, lumbar_exam_tenderness, lumbar_present",acidity,0.11888111888111888,0.9444444444444443,2.3693957115009745
"knee_r_exam_creps_right, knee_l_exam_creps_left, knee_r_exam_rom","medication_ongoing, knee_r_duration_val, knee_present",0.11888111888111888,0.8095238095238095,2.362487852283771
"tongue_sama, knee_l_exam_rom",knee_l_duration_val,0.1258741258741259,0.8571428571428572,2.357142857142857
"knee_l_exam_creps_left, knee_l_duration_val, knee_present, knee_l_exam_tenderness_knee","medication_ongoing, knee_r_duration_val",0.14685314685314685,0.8076923076923076,2.3571428571428568
"nidra_sound, knee_l_duration_val, knee_r_duration_val, knee_present","medication_ongoing, stool_satisfactory",0.11188811188811189,0.8888888888888888,2.353909465020576
"knee_l_duration_val, sex_female, knee_present",knee_r_duration_val,0.23776223776223776,0.8717948717948718,2.352201257861635
"tongue_sama, stool_unsatisfactory, lumbar_exam_tenderness, medication_ongoing",acidity,0.1048951048951049,0.9375,2.3519736842105265
"appetite_normal, medication_ongoing, knee_l_duration_val",knee_r_duration_val,0.1888111888111888,0.8709677419354839,2.3499695678636643
"tongue_sama, knee_l_morning_stiffness, knee_present, knee_r_morning_stiffness",knee_r_duration_val,0.13986013986013987,0.8695652173913044,2.3461853978671043
knee_r_morning_stiffness,knee_l_duration_val,0.16083916083916083,0.8518518518518519,2.3425925925925926
"medication_ongoing, knee_r_morning_stiffness_duration, knee_l_morning_stiffness, knee_r_morning_stiffness",knee_l_duration_val,0.11888111888111888,0.85,2.3375
"nidra_sound, appetite_normal, knee_r_duration_val, knee_present","medication_ongoing, stool_satisfactory",0.1048951048951049,0.8823529411764706,2.3366013071895426
"lumbar_exam_tenderness, urine_normal","tongue_sama, lumbar_present",0.2097902097902098,0.8333333333333333,2.336601307189542
"stool_unsatisfactory, knee_l_duration_val","tongue_sama, medication_ongoing, knee_present",0.1258741258741259,0.9473684210526316,2.3357531760435575
"knee_l_duration_val, urine_normal","knee_r_duration_val, knee_present",0.22377622377622378,0.8648648648648648,2.33350331463539
"appetite_normal, knee_r_duration_val, knee_present",knee_l_duration_val,0.1958041958041958,0.8484848484848484,2.333333333333333
"knee_r_exam_creps_right, knee_r_exam_tenderness_knee, medication_ongoing, tongue_sama",knee_r_duration_val,0.13286713286713286,0.8636363636363635,2.330188679245283
knee_r_exam_swelling_non_pitting,"tongue_sama, medication_ongoing, knee_present",0.11888111888111888,0.9444444444444443,2.328544061302682
"medication_ongoing, knee_present, knee_r_exam_creps_right, knee_l_exam_creps_left, knee_l_exam_tenderness_knee",knee_l_duration_val,0.15384615384615385,0.8461538461538461,2.3269230769230766
"knee_r_exam_creps_right, knee_l_duration_val, knee_r_duration_val, gas","tongue_sama, medication_ongoing, knee_present",0.11188811188811189,0.9411764705882353,2.320486815415822
"lumbar_exam_tenderness, sex_female, urine_normal","tongue_sama, lumbar_present",0.13286713286713286,0.8260869565217391,2.3162830349531114
"surgery_other, knee_r_duration_val, comorb_other","knee_l_duration_val, knee_present",0.11188811188811189,0.8421052631578948,2.3157894736842106
"medication_ongoing, knee_present, knee_r_exam_creps_right, tongue_sama, knee_l_exam_creps_left, knee_l_exam_tenderness_knee",knee_r_duration_val,0.1258741258741259,0.8571428571428572,2.31266846361186
"knee_r_exam_tenderness_knee, knee_l_exam_swelling_non_pitting","tongue_sama, medication_ongoing, knee_present",0.1048951048951049,0.9375,2.3114224137931036
"knee_l_exam_creps_left, knee_present, knee_l_exam_rom",knee_l_duration_val,0.14685314685314685,0.84,2.31
lumbar_exam_tenderness,"tongue_sama, lumbar_present",0.25874125874125875,0.8222222222222223,2.305446623093682
"lumbar_exam_tenderness, sex_female","tongue_sama, lumbar_present",0.16083916083916083,0.8214285714285714,2.303221288515406
"knee_r_exam_tenderness_knee, knee_present, urine_normal",knee_r_duration_val,0.16083916083916083,0.8518518518518519,2.2983927323549964
"medication_ongoing, lumbar_exam_tenderness, sex_female, urine_normal","tongue_sama, lumbar_present",0.1258741258741259,0.8181818181818182,2.2941176470588234
"knee_r_exam_creps_right, knee_l_exam_creps_left, sex_female, urine_normal",knee_r_duration_val,0.11888111888111888,0.85,2.293396226415094
"appetite_normal, knee_l_morning_stiffness","knee_l_duration_val, knee_present",0.1048951048951049,0.8333333333333333,2.2916666666666665
"knee_r_exam_creps_right, knee_l_exam_tenderness_knee, tongue_sama",knee_l_duration_val,0.13986013986013987,0.8333333333333334,2.2916666666666665
"stool_unsatisfactory, gas, urine_normal",acidity,0.14685314685314685,0.9130434782608696,2.290617848970252
"appetite_normal, knee_present, knee_l_duration_val",knee_r_duration_val,0.1958041958041958,0.8484848484848484,2.289308176100629
"tongue_sama, knee_l_exam_creps_left, knee_r_exam_tenderness_knee",knee_r_duration_val,0.15384615384615385,0.8461538461538461,2.2830188679245285
"tongue_sama, stool_unsatisfactory, gas, urine_normal",acidity,0.13986013986013987,0.9090909090909091,2.280701754385965
"gas, lumbar_duration_val","medication_ongoing, lumbar_present",0.15384615384615385,0.9565217391304349,2.2797101449275368
